latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-14.016,-56.736,317.9,1.8,1.3,2015-02-25, 17:10,A,66,5.0       ,299.8,35.5
-13.919,-55.613,316,1.5,1.2,2015-02-25, 17:10,A,24,5.0       ,298,17.2
-13.662,-52.374,316.2,1,1,2015-02-25, 17:10,A,42,5.0       ,297.2,11.4
-14.472,-56.358,318.6,1.7,1.3,2015-02-25, 17:10,A,41,5.0       ,298.3,23.5
-14.43,-54.241,317.8,1.2,1.1,2015-02-25, 17:10,A,56,5.0       ,298,14.6
-14.707,-54.263,325,1.2,1.1,2015-02-25, 17:10,A,78,5.0       ,290.8,33
-14.909,-54.41,319.6,1.3,1.1,2015-02-25, 17:10,A,53,5.0       ,301,18.4
-15.137,-53.744,318.4,1.2,1.1,2015-02-25, 17:10,A,35,5.0       ,299.1,18.5
10.161,-64.158,314.1,2.7,1.6,2015-02-25, 17:15,A,45,5.0       ,295.9,51
9.997,-64.674,320.8,2.9,1.6,2015-02-25, 17:15,A,70,5.0       ,300.6,56.9
10.426,-61.444,322.7,1.6,1.3,2015-02-25, 17:15,A,71,5.0       ,305.8,20.4
10.415,-61.442,327.2,1.6,1.3,2015-02-25, 17:15,A,80,5.0       ,305.4,33
9.738,-63.618,317.2,2.4,1.5,2015-02-25, 17:15,A,48,5.0       ,298,40.8
9.743,-63.612,311.8,2.4,1.5,2015-02-25, 17:15,A,18,5.0       ,294.6,23.1
9.725,-63.477,339.1,2.4,1.5,2015-02-25, 17:15,A,89,5.0       ,300.2,152.3
9.728,-63.456,315.8,2.4,1.5,2015-02-25, 17:15,A,43,5.0       ,296.9,33.9
9.642,-63.641,326.8,2.5,1.5,2015-02-25, 17:15,A,80,5.0       ,295.9,83.3
9.648,-63.637,339.2,2.5,1.5,2015-02-25, 17:15,A,84,5.0       ,297.2,155.1
9.74,-63.072,318.8,2.2,1.4,2015-02-25, 17:15,A,70,5.0       ,299.2,49.2
9.57,-64.021,328.1,2.7,1.6,2015-02-25, 17:15,A,81,5.0       ,296.5,95.1
9.653,-63.525,323.4,2.4,1.5,2015-02-25, 17:15,A,38,5.0       ,300.2,64
9.521,-63.676,322.4,2.5,1.5,2015-02-25, 17:15,A,31,5.0       ,299.5,46.4
9.525,-63.654,375.2,2.5,1.5,2015-02-25, 17:15,A,100,5.0       ,305.1,494.3
9.553,-63.241,317.4,2.3,1.5,2015-02-25, 17:15,A,50,5.0       ,297.9,30.4
9.648,-61.48,325,1.7,1.3,2015-02-25, 17:15,A,78,5.0       ,299.6,46.3
9.651,-61.465,336.3,1.7,1.3,2015-02-25, 17:15,A,87,5.0       ,299.7,83.1
9.651,-61.475,335.5,1.7,1.3,2015-02-25, 17:15,A,87,5.0       ,299.5,77.6
9.653,-61.46,330.5,1.7,1.3,2015-02-25, 17:15,A,83,5.0       ,299.5,61.1
9.174,-63.391,320.2,2.4,1.5,2015-02-25, 17:15,A,67,5.0       ,296.2,52.4
9.177,-63.37,316.7,2.4,1.5,2015-02-25, 17:15,A,46,5.0       ,297.5,38.3
9.02,-64.045,324.7,2.7,1.6,2015-02-25, 17:15,A,62,5.0       ,303,70.7
8.663,-64.243,326.9,2.9,1.6,2015-02-25, 17:15,A,69,5.0       ,301.4,86.8
8.422,-63.954,336.2,2.8,1.6,2015-02-25, 17:15,A,87,5.0       ,294.9,146.8
8.415,-63.829,317.4,2.7,1.6,2015-02-25, 17:15,A,56,5.0       ,294.2,38.5
8.418,-63.947,331.6,2.8,1.6,2015-02-25, 17:15,A,84,5.0       ,296.8,120.4
8.585,-62.017,313.4,1.9,1.4,2015-02-25, 17:15,A,53,5.0       ,297.4,24.1
7.138,-66.732,321.8,4.8,2,2015-02-25, 17:15,A,45,5.0       ,296.1,106
7.381,-63.86,313.1,2.8,1.6,2015-02-25, 17:15,A,56,5.0       ,291.2,42.5
7.403,-63.636,324.3,2.7,1.6,2015-02-25, 17:15,A,77,5.0       ,294.2,75.8
7.28,-63.265,318.8,2.5,1.5,2015-02-25, 17:15,A,64,5.0       ,292.3,30.1
6.477,-58.127,311.4,1.1,1.1,2015-02-25, 17:15,A,18,5.0       ,293.6,7.2
5.041,-60.861,325,1.8,1.3,2015-02-25, 17:15,A,61,5.0       ,298.6,42
5.034,-60.853,319.3,1.8,1.3,2015-02-25, 17:15,A,18,5.0       ,299.9,23.9
4.783,-60.621,320,1.8,1.3,2015-02-25, 17:15,A,72,5.0       ,298.4,20.8
4.739,-60.529,323.2,1.7,1.3,2015-02-25, 17:15,A,49,5.0       ,298,29.2
4.453,-59.754,327.5,1.5,1.2,2015-02-25, 17:15,A,76,5.0       ,292.8,41.8
4.455,-59.74,317.9,1.5,1.2,2015-02-25, 17:15,A,52,5.0       ,292.1,18.2
4.158,-61.455,323.5,2.1,1.4,2015-02-25, 17:15,A,68,5.0       ,293.1,54.8
3.355,-60.872,330.5,1.9,1.4,2015-02-25, 17:15,A,69,5.0       ,292.5,47.8
3.357,-60.855,334.8,1.9,1.4,2015-02-25, 17:15,A,85,5.0       ,295.2,68.9
3.342,-60.87,358.8,1.9,1.4,2015-02-25, 17:15,A,99,5.0       ,296.6,205.4
3.345,-60.853,330.9,1.9,1.4,2015-02-25, 17:15,A,66,5.0       ,295.2,57.3
2.835,-60.058,318.2,1.7,1.3,2015-02-25, 17:15,A,58,5.0       ,299.5,24.1
2.677,-60.497,323.1,1.9,1.3,2015-02-25, 17:15,A,69,5.0       ,292.6,36.1
6.165,33.101,327.1,1.1,1.1,2015-02-25, 20:05,T,100,5.0       ,298,30.5
6.166,33.111,325.3,1.1,1.1,2015-02-25, 20:05,T,100,5.0       ,298.5,27.7
6.168,33.121,384.1,1.1,1.1,2015-02-25, 20:05,T,100,5.0       ,302.9,208.7
6.169,33.131,429.5,1.1,1.1,2015-02-25, 20:05,T,100,5.0       ,310.9,567.1
6.171,33.142,348.8,1.1,1.1,2015-02-25, 20:05,T,100,5.0       ,298.5,75.9
6.157,33.113,314.2,1.1,1.1,2015-02-25, 20:05,T,28,5.0       ,298.1,12
6.158,33.123,383.4,1.1,1.1,2015-02-25, 20:05,T,100,5.0       ,302.5,205.5
6.16,33.133,351.5,1.1,1.1,2015-02-25, 20:05,T,100,5.0       ,298,83.6
6.147,33.114,356.5,1.1,1.1,2015-02-25, 20:05,T,100,5.0       ,298.8,97.3
6.149,33.124,368.9,1.1,1.1,2015-02-25, 20:05,T,100,5.0       ,300.4,141
6.15,33.134,311.7,1.1,1.1,2015-02-25, 20:05,T,52,5.0       ,296.4,9.5
6.138,33.115,336.9,1.1,1.1,2015-02-25, 20:05,T,100,5.0       ,297.6,50.4
