latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
11.509,-14.2,319.9,3.4,1.7,2015-05-06, 15:00,A,72,5.0       ,293.7,43.5
11.553,-13.948,319.2,3.6,1.8,2015-05-06, 15:00,A,19,5.0       ,292.4,47.6
11.503,-14.384,323.2,3.3,1.7,2015-05-06, 15:00,A,63,5.0       ,293.6,67.1
11.569,-13.95,319.6,3.6,1.8,2015-05-06, 15:00,A,31,5.0       ,292.7,50.8
11.519,-14.385,323.6,3.3,1.7,2015-05-06, 15:00,A,72,5.0       ,293,69.5
11.515,-14.415,320.5,3.3,1.7,2015-05-06, 15:00,A,39,5.0       ,293.2,50.4
11.6,-13.82,335.3,3.7,1.8,2015-05-06, 15:00,A,87,5.0       ,292.4,212.5
11.585,-13.952,335.3,3.6,1.8,2015-05-06, 15:00,A,87,5.0       ,292.8,190.2
30.5,-87.426,314.8,1.1,1.1,2015-05-06, 16:45,T,60,5.0       ,298.4,12.8
17.317,-91.214,323.3,1.1,1,2015-05-06, 16:50,T,76,5.0       ,300.2,20.5
17.41,-91.874,327,1,1,2015-05-06, 16:50,T,80,5.0       ,303.3,21.2
17.398,-91.856,318.7,1,1,2015-05-06, 16:50,T,59,5.0       ,303.7,11
17.048,-89.672,319.6,1.3,1.1,2015-05-06, 16:50,T,70,5.0       ,303.5,12.6
18.743,-102.767,315.4,3.8,1.8,2015-05-06, 16:50,T,34,5.0       ,299.9,58.5
18.496,-100.302,337.1,2.5,1.5,2015-05-06, 16:50,T,88,5.0       ,303.7,108
18.494,-100.279,333.9,2.5,1.5,2015-05-06, 16:50,T,86,5.0       ,303.6,88.9
17.088,-89.977,345.5,1.3,1.1,2015-05-06, 16:50,T,93,5.0       ,303.8,73.3
17.086,-89.965,339.9,1.3,1.1,2015-05-06, 16:50,T,90,5.0       ,302.2,56.6
17.422,-92.129,320.7,1,1,2015-05-06, 16:50,T,53,5.0       ,299.3,14.5
17.395,-91.956,317.4,1,1,2015-05-06, 16:50,T,68,5.0       ,303.1,9.9
17.29,-91.282,320.4,1.1,1,2015-05-06, 16:50,T,73,5.0       ,300.6,14.1
17.288,-91.272,325.5,1.1,1,2015-05-06, 16:50,T,79,5.0       ,300.7,21
17.263,-91.118,317,1.1,1.1,2015-05-06, 16:50,T,50,5.0       ,300.6,11.3
17.26,-91.097,327.5,1.1,1.1,2015-05-06, 16:50,T,81,5.0       ,300.9,27.3
17.057,-89.847,324.3,1.3,1.1,2015-05-06, 16:50,T,63,5.0       ,304.3,20.2
17.252,-91.109,317.4,1.1,1.1,2015-05-06, 16:50,T,56,5.0       ,300.4,12.7
17.364,-91.927,322.3,1,1,2015-05-06, 16:50,T,75,5.0       ,302.7,15.8
17.258,-91.241,313,1.1,1,2015-05-06, 16:50,T,35,5.0       ,301.3,8.3
17.196,-90.843,322.8,1.2,1.1,2015-05-06, 16:50,T,72,5.0       ,305.6,14.4
16.903,-90.746,338.4,1.2,1.1,2015-05-06, 16:50,T,89,5.0       ,305.2,47.5
16.902,-90.735,325.9,1.2,1.1,2015-05-06, 16:50,T,79,5.0       ,306.2,23.9
17.212,-92.816,325.3,1,1,2015-05-06, 16:50,T,68,5.0       ,305.7,18.5
17.211,-92.806,328.5,1,1,2015-05-06, 16:50,T,75,5.0       ,306.2,23
17.197,-92.713,325.9,1,1,2015-05-06, 16:50,T,50,5.0       ,307.5,13.2
17.195,-92.703,336.1,1,1,2015-05-06, 16:50,T,87,5.0       ,307.7,28.4
17.194,-92.694,328.9,1,1,2015-05-06, 16:50,T,36,5.0       ,307.8,17
16.894,-90.747,348.2,1.2,1.1,2015-05-06, 16:50,T,94,5.0       ,304.7,69.9
16.892,-90.737,326.2,1.2,1.1,2015-05-06, 16:50,T,75,5.0       ,304.6,22.2
16.834,-90.37,339.1,1.2,1.1,2015-05-06, 16:50,T,89,5.0       ,305.2,46.3
16.832,-90.358,325.7,1.2,1.1,2015-05-06, 16:50,T,78,5.0       ,303.7,18.3
17.188,-92.714,323,1,1,2015-05-06, 16:50,T,55,5.0       ,306.3,8.4
17.186,-92.705,333.2,1,1,2015-05-06, 16:50,T,85,5.0       ,306.3,22.7
17.182,-92.677,324.5,1,1,2015-05-06, 16:50,T,62,5.0       ,308.4,11.6
17.085,-92.033,328.9,1,1,2015-05-06, 16:50,T,82,5.0       ,302,26.7
17.079,-91.995,318.2,1,1,2015-05-06, 16:50,T,65,5.0       ,300.9,12.2
17.062,-91.888,317.7,1.1,1,2015-05-06, 16:50,T,68,5.0       ,301.1,13.6
16.853,-90.551,342,1.2,1.1,2015-05-06, 16:50,T,91,5.0       ,307.1,53.5
17.097,-92.179,313.7,1,1,2015-05-06, 16:50,T,45,5.0       ,301.2,7.3
17.087,-92.112,321.7,1,1,2015-05-06, 16:50,T,74,5.0       ,299.4,17.5
16.926,-93.24,320.1,1,1,2015-05-06, 16:50,T,57,5.0       ,301.9,10.6
17.974,-101.522,321,3,1.6,2015-05-06, 16:50,T,45,5.0       ,299,61.9
16.861,-92.935,322.8,1,1,2015-05-06, 16:50,T,49,5.0       ,303.7,11.7
17.959,-101.522,320.3,3,1.6,2015-05-06, 16:50,T,49,5.0       ,298.7,60
16.381,-89.915,339.3,1.3,1.1,2015-05-06, 16:50,T,89,5.0       ,304.6,58.8
16.365,-89.816,324.9,1.4,1.2,2015-05-06, 16:50,T,78,5.0       ,302.9,27.3
16.304,-90.773,320.3,1.2,1.1,2015-05-06, 16:50,T,69,5.0       ,302.8,13.8
16.099,-89.521,316.5,1.4,1.2,2015-05-06, 16:50,T,48,5.0       ,302.6,16.4
16.383,-91.327,322,1.1,1.1,2015-05-06, 16:50,T,75,5.0       ,301.4,16.8
16.212,-90.264,317.4,1.3,1.1,2015-05-06, 16:50,T,64,5.0       ,302,12.1
16.15,-89.891,316.9,1.3,1.1,2015-05-06, 16:50,T,45,5.0       ,303.1,11.2
16.413,-91.575,314,1.1,1,2015-05-06, 16:50,T,59,5.0       ,302.4,9.1
16.281,-90.811,320.1,1.2,1.1,2015-05-06, 16:50,T,62,5.0       ,302.1,14.5
16.279,-90.8,318.1,1.2,1.1,2015-05-06, 16:50,T,37,5.0       ,303.3,11.3
17.662,-101.405,332.3,2.9,1.6,2015-05-06, 16:50,T,85,5.0       ,297.3,117.5
16.244,-90.647,316.4,1.2,1.1,2015-05-06, 16:50,T,56,5.0       ,301.1,10.5
16.094,-89.746,316.8,1.4,1.2,2015-05-06, 16:50,T,64,5.0       ,303.1,13.5
16.075,-89.632,317.5,1.4,1.2,2015-05-06, 16:50,T,68,5.0       ,300.4,18.1
16.241,-90.642,316,1.2,1.1,2015-05-06, 16:50,T,56,5.0       ,300.6,10.6
16.679,-93.569,321.6,1,1,2015-05-06, 16:50,T,63,5.0       ,303.1,8.1
16.303,-91.1,322.7,1.1,1.1,2015-05-06, 16:50,T,76,5.0       ,300.2,22.9
16.302,-91.09,313.4,1.1,1.1,2015-05-06, 16:50,T,58,5.0       ,298.7,10.1
16.254,-90.787,326.3,1.2,1.1,2015-05-06, 16:50,T,79,5.0       ,302.9,26.4
16.08,-89.703,319.2,1.4,1.2,2015-05-06, 16:50,T,71,5.0       ,302.3,16.9
17.674,-101.406,325.4,2.9,1.6,2015-05-06, 16:50,T,73,5.0       ,297.2,71.8
17.672,-101.383,325.1,2.9,1.6,2015-05-06, 16:50,T,76,5.0       ,298.5,67
16.244,-90.789,317.5,1.2,1.1,2015-05-06, 16:50,T,34,5.0       ,302.2,11
16.243,-90.778,334.7,1.2,1.1,2015-05-06, 16:50,T,86,5.0       ,303.2,41.5
16.237,-90.745,319.6,1.2,1.1,2015-05-06, 16:50,T,71,5.0       ,300.6,14.9
16.235,-90.734,327,1.2,1.1,2015-05-06, 16:50,T,80,5.0       ,301.7,27.4
16.114,-89.979,320.2,1.3,1.1,2015-05-06, 16:50,T,72,5.0       ,303.1,16.1
16.112,-89.967,322.8,1.3,1.1,2015-05-06, 16:50,T,76,5.0       ,303.6,20.8
17.657,-101.385,318.6,2.9,1.6,2015-05-06, 16:50,T,32,5.0       ,297.6,31.4
16.607,-93.211,323.4,1,1,2015-05-06, 16:50,T,40,5.0       ,306,13.5
16.606,-93.202,326.8,1,1,2015-05-06, 16:50,T,79,5.0       ,304.2,19.3
16.368,-91.64,316.2,1.1,1,2015-05-06, 16:50,T,65,5.0       ,299.6,13.9
16.367,-91.63,317.7,1.1,1,2015-05-06, 16:50,T,68,5.0       ,299.5,16.1
16.201,-90.579,317.7,1.2,1.1,2015-05-06, 16:50,T,68,5.0       ,302.5,12.4
16.168,-90.374,321.3,1.3,1.1,2015-05-06, 16:50,T,73,5.0       ,302.8,18
16.104,-89.981,325.6,1.3,1.1,2015-05-06, 16:50,T,71,5.0       ,302.3,24.7
16.044,-89.617,312.9,1.4,1.2,2015-05-06, 16:50,T,36,5.0       ,300.3,8
16.042,-89.604,328.3,1.4,1.2,2015-05-06, 16:50,T,81,5.0       ,301.7,39
17.594,-100.936,318,2.7,1.6,2015-05-06, 16:50,T,64,5.0       ,294.4,55.8
16.094,-89.983,335.5,1.3,1.1,2015-05-06, 16:50,T,87,5.0       ,302.6,48.7
16.361,-91.715,314.3,1.1,1,2015-05-06, 16:50,T,55,5.0       ,298,13
16.344,-91.603,315.6,1.1,1,2015-05-06, 16:50,T,64,5.0       ,298.6,13
16.342,-91.593,327.8,1.1,1,2015-05-06, 16:50,T,81,5.0       ,298.9,30.2
16.21,-90.761,324.1,1.2,1.1,2015-05-06, 16:50,T,77,5.0       ,302.5,20.6
16.053,-89.798,323.6,1.4,1.2,2015-05-06, 16:50,T,70,5.0       ,302.7,24.3
16.272,-91.213,320,1.1,1.1,2015-05-06, 16:50,T,72,5.0       ,301.5,15.1
16.186,-90.674,334.7,1.2,1.1,2015-05-06, 16:50,T,86,5.0       ,301.2,44
16.039,-89.775,323.6,1.4,1.2,2015-05-06, 16:50,T,59,5.0       ,300.8,23.9
16.036,-89.763,331.6,1.4,1.2,2015-05-06, 16:50,T,84,5.0       ,301.3,42.6
16.339,-91.697,314.6,1.1,1,2015-05-06, 16:50,T,60,5.0       ,298.8,12.4
16.338,-91.687,310.1,1.1,1,2015-05-06, 16:50,T,26,5.0       ,298.1,7.4
16.187,-90.742,338.2,1.2,1.1,2015-05-06, 16:50,T,89,5.0       ,301.5,48.4
16.185,-90.731,318.5,1.2,1.1,2015-05-06, 16:50,T,28,5.0       ,301.7,12
16.182,-90.709,318,1.2,1.1,2015-05-06, 16:50,T,34,5.0       ,301.5,11.3
16.177,-90.744,356.6,1.2,1.1,2015-05-06, 16:50,T,98,5.0       ,301,101
16.176,-90.733,339.1,1.2,1.1,2015-05-06, 16:50,T,89,5.0       ,300.8,52.5
16.174,-90.722,323.1,1.2,1.1,2015-05-06, 16:50,T,73,5.0       ,301.2,20
16.598,-93.645,331,1,1,2015-05-06, 16:50,T,78,5.0       ,304.4,19.3
16.279,-91.537,325.5,1.1,1,2015-05-06, 16:50,T,79,5.0       ,300.7,25.6
16.097,-90.38,325.6,1.3,1.1,2015-05-06, 16:50,T,58,5.0       ,302.9,19.3
16.298,-91.72,312.4,1.1,1,2015-05-06, 16:50,T,20,5.0       ,299.7,7.8
16.297,-91.71,315.9,1.1,1,2015-05-06, 16:50,T,59,5.0       ,298.5,12.4
16.295,-91.7,313.6,1.1,1,2015-05-06, 16:50,T,24,5.0       ,299.6,10
16.039,-90.086,318.9,1.3,1.1,2015-05-06, 16:50,T,70,5.0       ,302.4,13.5
16.123,-90.668,315.8,1.2,1.1,2015-05-06, 16:50,T,65,5.0       ,301.1,10.3
16.079,-90.395,317.5,1.3,1.1,2015-05-06, 16:50,T,68,5.0       ,303.2,9.9
16.056,-90.255,318.9,1.3,1.1,2015-05-06, 16:50,T,70,5.0       ,301.7,16
15.954,-89.692,315.3,1.4,1.2,2015-05-06, 16:50,T,63,5.0       ,302,11.6
16.116,-90.749,318,1.2,1.1,2015-05-06, 16:50,T,69,5.0       ,302,13.4
16.025,-90.188,323.6,1.3,1.1,2015-05-06, 16:50,T,77,5.0       ,302.4,23.2
16.481,-93.162,327.8,1,1,2015-05-06, 16:50,T,64,5.0       ,307,12.7
16.479,-93.152,329,1,1,2015-05-06, 16:50,T,63,5.0       ,309.4,12.4
16.471,-93.097,334.4,1,1,2015-05-06, 16:50,T,84,5.0       ,312.7,19.1
16.097,-90.696,315.5,1.2,1.1,2015-05-06, 16:50,T,46,5.0       ,301.3,8
16.079,-90.583,320.7,1.2,1.1,2015-05-06, 16:50,T,73,5.0       ,300.7,17.8
16.077,-90.572,332.8,1.2,1.1,2015-05-06, 16:50,T,85,5.0       ,301.5,40.4
16.765,-95.21,323.3,1.1,1,2015-05-06, 16:50,T,63,5.0       ,302.1,16.1
16.764,-95.2,330.1,1.1,1,2015-05-06, 16:50,T,83,5.0       ,301,24.6
16.23,-91.587,317.6,1.1,1,2015-05-06, 16:50,T,46,5.0       ,300.6,12.9
16.222,-91.536,315.9,1.1,1,2015-05-06, 16:50,T,29,5.0       ,300,10.3
16.162,-91.163,316,1.1,1.1,2015-05-06, 16:50,T,65,5.0       ,300,13.7
16.082,-90.664,320.3,1.2,1.1,2015-05-06, 16:50,T,72,5.0       ,301.9,14.2
17.458,-101.042,334.4,2.7,1.6,2015-05-06, 16:50,T,86,5.0       ,297.8,118.5
17.455,-101.016,326.3,2.7,1.6,2015-05-06, 16:50,T,68,5.0       ,297.6,72.9
16.216,-91.558,324.8,1.1,1,2015-05-06, 16:50,T,59,5.0       ,299.8,20.2
16.214,-91.548,330.6,1.1,1,2015-05-06, 16:50,T,75,5.0       ,301.7,30
16.526,-93.656,334.4,1,1,2015-05-06, 16:50,T,82,5.0       ,307.5,21.7
16.206,-91.56,332.8,1.1,1,2015-05-06, 16:50,T,76,5.0       ,301.1,32.7
16.068,-90.701,316.7,1.2,1.1,2015-05-06, 16:50,T,61,5.0       ,302.1,10.1
15.913,-89.765,317.7,1.4,1.2,2015-05-06, 16:50,T,68,5.0       ,301.4,15.7
15.891,-89.637,314,1.4,1.2,2015-05-06, 16:50,T,52,5.0       ,301.3,10
16.203,-91.577,327.7,1.1,1,2015-05-06, 16:50,T,81,5.0       ,301.7,27.4
16.199,-91.556,323,1.1,1,2015-05-06, 16:50,T,76,5.0       ,301.6,20.8
15.894,-89.629,314.5,1.4,1.2,2015-05-06, 16:50,T,61,5.0       ,301.4,12.6
16.448,-93.258,319.7,1,1,2015-05-06, 16:50,T,24,5.0       ,302.7,10.2
17.454,-101.049,325,2.7,1.6,2015-05-06, 16:50,T,78,5.0       ,297.7,61.9
17.451,-101.022,329.7,2.7,1.6,2015-05-06, 16:50,T,83,5.0       ,297.4,95.9
16.506,-93.712,333,1,1,2015-05-06, 16:50,T,85,5.0       ,308.3,19.7
16.102,-91.059,318.5,1.2,1.1,2015-05-06, 16:50,T,70,5.0       ,300.6,14.5
16.101,-91.048,329.3,1.2,1.1,2015-05-06, 16:50,T,82,5.0       ,301.7,33
15.994,-90.38,328.9,1.3,1.1,2015-05-06, 16:50,T,82,5.0       ,303,33.9
16.528,-93.927,328.3,1,1,2015-05-06, 16:50,T,76,5.0       ,308.3,13.2
16.414,-93.15,325.7,1,1,2015-05-06, 16:50,T,44,5.0       ,306.5,13.5
16.333,-92.609,329.8,1,1,2015-05-06, 16:50,T,19,5.0       ,311.2,11
16.331,-92.6,331.9,1,1,2015-05-06, 16:50,T,65,5.0       ,312.7,13.6
16.169,-91.603,317.4,1.1,1,2015-05-06, 16:50,T,68,5.0       ,302.2,12.5
15.938,-90.16,320.7,1.3,1.1,2015-05-06, 16:50,T,68,5.0       ,300.4,21.9
17.417,-101.105,318.3,2.7,1.6,2015-05-06, 16:50,T,49,5.0       ,297,32.7
16.616,-94.667,325.6,1,1,2015-05-06, 16:50,T,51,5.0       ,304.4,12.9
16.506,-93.901,341.7,1,1,2015-05-06, 16:50,T,91,5.0       ,305,37.1
16.084,-91.127,315.4,1.2,1.1,2015-05-06, 16:50,T,31,5.0       ,301.7,10
15.871,-89.817,328.5,1.4,1.2,2015-05-06, 16:50,T,81,5.0       ,301,39.9
15.848,-89.677,314.6,1.4,1.2,2015-05-06, 16:50,T,62,5.0       ,299.8,15.1
16.498,-93.903,337.6,1,1,2015-05-06, 16:50,T,88,5.0       ,306,30.1
16.08,-91.162,310.6,1.1,1.1,2015-05-06, 16:50,T,27,5.0       ,298.9,6.5
16.078,-91.151,312.9,1.1,1.1,2015-05-06, 16:50,T,27,5.0       ,299.3,8.4
15.861,-89.818,313.3,1.4,1.2,2015-05-06, 16:50,T,58,5.0       ,301.1,10.3
16.053,-91.056,314.3,1.2,1.1,2015-05-06, 16:50,T,56,5.0       ,300.7,8.4
16.371,-93.166,331,1,1,2015-05-06, 16:50,T,84,5.0       ,303,25
15.952,-90.494,328,1.2,1.1,2015-05-06, 16:50,T,81,5.0       ,302.6,31.2
15.77,-89.406,316.5,1.5,1.2,2015-05-06, 16:50,T,64,5.0       ,299.4,20.5
15.502,-87.863,317.3,1.9,1.4,2015-05-06, 16:50,T,68,5.0       ,300.9,29.8
15.499,-87.846,316.2,1.9,1.4,2015-05-06, 16:50,T,65,5.0       ,298.9,26.3
16.531,-94.329,334.6,1,1,2015-05-06, 16:50,T,75,5.0       ,304.8,25.9
16.459,-93.823,325.6,1,1,2015-05-06, 16:50,T,45,5.0       ,306.2,9.3
16.035,-91.07,340.8,1.2,1.1,2015-05-06, 16:50,T,90,5.0       ,301.7,54.9
16.034,-91.059,317,1.2,1.1,2015-05-06, 16:50,T,67,5.0       ,301.7,11.8
16.448,-93.822,325.4,1,1,2015-05-06, 16:50,T,20,5.0       ,307.3,10.5
16.056,-91.226,316.2,1.1,1.1,2015-05-06, 16:50,T,65,5.0       ,300.3,14.2
16.049,-91.183,318.6,1.1,1.1,2015-05-06, 16:50,T,61,5.0       ,302.4,14.4
16.709,-95.716,326.3,1.1,1.1,2015-05-06, 16:50,T,79,5.0       ,305.9,13.8
16.04,-91.185,322.5,1.1,1.1,2015-05-06, 16:50,T,75,5.0       ,302.4,20.8
15.954,-90.64,313.9,1.2,1.1,2015-05-06, 16:50,T,44,5.0       ,300.9,9.2
15.902,-90.319,314.4,1.3,1.1,2015-05-06, 16:50,T,58,5.0       ,301,12.5
15.495,-87.853,319.1,1.9,1.4,2015-05-06, 16:50,T,71,5.0       ,298.6,34
15.891,-90.309,325.5,1.3,1.1,2015-05-06, 16:50,T,79,5.0       ,301.9,29.4
15.889,-90.297,326.6,1.3,1.1,2015-05-06, 16:50,T,80,5.0       ,302,30.4
15.441,-87.607,312.2,2,1.4,2015-05-06, 16:50,T,29,5.0       ,296.3,22.3
15.998,-91.105,318,1.2,1.1,2015-05-06, 16:50,T,69,5.0       ,301.7,12.1
15.706,-89.314,316.6,1.5,1.2,2015-05-06, 16:50,T,66,5.0       ,298.5,23.6
17.314,-100.994,335.3,2.7,1.6,2015-05-06, 16:50,T,87,5.0       ,297,131
17.312,-100.97,323,2.7,1.6,2015-05-06, 16:50,T,76,5.0       ,297,54.8
15.902,-90.568,314.9,1.2,1.1,2015-05-06, 16:50,T,37,5.0       ,301.1,11.4
15.893,-90.511,319.3,1.2,1.1,2015-05-06, 16:50,T,71,5.0       ,302,19.4
15.891,-90.5,345,1.2,1.1,2015-05-06, 16:50,T,93,5.0       ,302.2,75.4
15.841,-90.195,319.8,1.3,1.1,2015-05-06, 16:50,T,72,5.0       ,301.2,22
15.949,-90.925,330,1.2,1.1,2015-05-06, 16:50,T,83,5.0       ,300.3,34.4
15.948,-90.914,317.4,1.2,1.1,2015-05-06, 16:50,T,68,5.0       ,300.7,13.5
15.894,-90.581,316.4,1.2,1.1,2015-05-06, 16:50,T,49,5.0       ,301.5,12
15.647,-89.092,319.7,1.6,1.2,2015-05-06, 16:50,T,64,5.0       ,302.9,23.9
15.402,-87.673,311.7,2,1.4,2015-05-06, 16:50,T,42,5.0       ,296.1,22.8
17.14,-99.666,321.9,2.1,1.4,2015-05-06, 16:50,T,61,5.0       ,299.2,30.5
15.809,-90.127,313.1,1.3,1.1,2015-05-06, 16:50,T,57,5.0       ,299.1,12.1
15.807,-90.115,321.1,1.3,1.1,2015-05-06, 16:50,T,73,5.0       ,299.5,25.5
15.728,-89.638,313.6,1.4,1.2,2015-05-06, 16:50,T,59,5.0       ,298.9,13.9
15.874,-90.584,315.1,1.2,1.1,2015-05-06, 16:50,T,48,5.0       ,301.3,11.4
15.752,-89.91,315.5,1.4,1.2,2015-05-06, 16:50,T,64,5.0       ,299.2,16.3
17.14,-99.671,324.3,2.1,1.4,2015-05-06, 16:50,T,67,5.0       ,299.2,36.6
16.094,-92.134,322.4,1.1,1,2015-05-06, 16:50,T,61,5.0       ,304.9,13.7
15.881,-90.762,335.6,1.2,1.1,2015-05-06, 16:50,T,87,5.0       ,302.9,41.7
15.812,-90.328,319.8,1.3,1.1,2015-05-06, 16:50,T,72,5.0       ,303.1,18.1
15.81,-90.316,324.1,1.3,1.1,2015-05-06, 16:50,T,77,5.0       ,302.3,24.6
15.808,-90.304,326.6,1.3,1.1,2015-05-06, 16:50,T,80,5.0       ,302.5,28.9
15.769,-90.065,326.9,1.3,1.1,2015-05-06, 16:50,T,80,5.0       ,300,34.9
15.767,-90.053,317.8,1.3,1.1,2015-05-06, 16:50,T,63,5.0       ,300,17.2
17.043,-99.078,318.8,1.9,1.3,2015-05-06, 16:50,T,64,5.0       ,295.3,26.4
16.173,-92.714,331.9,1,1,2015-05-06, 16:50,T,75,5.0       ,311.2,15.8
16.101,-92.24,329.1,1,1,2015-05-06, 16:50,T,82,5.0       ,305.8,17.3
16.084,-92.126,321,1.1,1,2015-05-06, 16:50,T,60,5.0       ,303.4,12.7
15.867,-90.741,319.6,1.2,1.1,2015-05-06, 16:50,T,29,5.0       ,302.4,14.6
15.85,-90.629,314.8,1.2,1.1,2015-05-06, 16:50,T,60,5.0       ,302.7,12.5
16.079,-92.155,327,1,1,2015-05-06, 16:50,T,49,5.0       ,305.6,17.2
15.965,-91.422,314.8,1.1,1.1,2015-05-06, 16:50,T,62,5.0       ,295.2,16.4
15.911,-91.081,316.7,1.2,1.1,2015-05-06, 16:50,T,66,5.0       ,300.6,12.7
15.858,-90.743,323.9,1.2,1.1,2015-05-06, 16:50,T,77,5.0       ,303,22
16.035,-91.933,352.7,1.1,1,2015-05-06, 16:50,T,96,5.0       ,309,69.7
15.853,-90.778,323.6,1.2,1.1,2015-05-06, 16:50,T,64,5.0       ,305.4,19.4
15.81,-90.508,327.9,1.3,1.1,2015-05-06, 16:50,T,81,5.0       ,300.8,30.9
15.739,-90.07,321.6,1.3,1.1,2015-05-06, 16:50,T,74,5.0       ,299.9,22
15.735,-90.046,329.2,1.3,1.1,2015-05-06, 16:50,T,82,5.0       ,300.7,37
15.613,-89.306,318,1.5,1.2,2015-05-06, 16:50,T,69,5.0       ,299.1,24.6
16.142,-92.69,332.3,1,1,2015-05-06, 16:50,T,71,5.0       ,314.7,12.9
15.648,-90.838,334.1,1.2,1.1,2015-05-06, 16:50,T,86,5.0       ,301.7,45.3
15.646,-90.827,327,1.2,1.1,2015-05-06, 16:50,T,80,5.0       ,301.3,31.3
15.453,-89.652,334.3,1.4,1.2,2015-05-06, 16:50,T,86,5.0       ,298.8,57.6
15.785,-91.752,332.6,1.1,1,2015-05-06, 16:50,T,81,5.0       ,307.7,26.2
15.57,-90.421,319.3,1.3,1.1,2015-05-06, 16:50,T,71,5.0       ,300.2,20.2
15.568,-90.409,319.5,1.3,1.1,2015-05-06, 16:50,T,71,5.0       ,300.2,20.3
15.449,-89.693,321,1.4,1.2,2015-05-06, 16:50,T,68,5.0       ,298,28.1
15.447,-89.679,321.2,1.4,1.2,2015-05-06, 16:50,T,46,5.0       ,299.1,26.9
15.442,-89.653,318,1.4,1.2,2015-05-06, 16:50,T,51,5.0       ,299.2,19.4
15.81,-91.971,324.3,1.1,1,2015-05-06, 16:50,T,70,5.0       ,307.6,11.9
18.646,-92.169,322.4,1,1,2015-05-06, 16:50,T,75,5.0       ,301.9,14.2
18.435,-90.815,327.3,1.1,1.1,2015-05-06, 16:50,T,66,5.0       ,304.9,18.3
17.01,-91.613,317.4,1.1,1,2015-05-06, 16:50,T,54,5.0       ,300.7,10.3
16.757,-90.023,333.6,1.3,1.1,2015-05-06, 16:50,T,86,5.0       ,303.3,41.7
16.755,-90.011,322.3,1.3,1.1,2015-05-06, 16:50,T,36,5.0       ,304.8,17.5
16.982,-91.495,316.5,1.1,1,2015-05-06, 16:50,T,26,5.0       ,302.5,8.3
16.73,-89.917,321.8,1.3,1.1,2015-05-06, 16:50,T,48,5.0       ,307.9,16.4
16.521,-88.664,322.7,1.6,1.2,2015-05-06, 16:50,T,71,5.0       ,295.9,40.9
17.169,-92.775,327.8,1,1,2015-05-06, 16:50,T,76,5.0       ,306.5,16.9
17.084,-92.21,324.4,1,1,2015-05-06, 16:50,T,77,5.0       ,303,17.5
17.004,-91.695,329.8,1.1,1,2015-05-06, 16:50,T,83,5.0       ,304.1,26
17.001,-91.676,346.3,1.1,1,2015-05-06, 16:50,T,93,5.0       ,304.8,58.5
16.936,-91.262,322.1,1.1,1.1,2015-05-06, 16:50,T,75,5.0       ,300.9,18.8
16.862,-90.797,339,1.2,1.1,2015-05-06, 16:50,T,89,5.0       ,304.8,44.4
16.861,-90.787,343.9,1.2,1.1,2015-05-06, 16:50,T,92,5.0       ,306.6,54.8
17.041,-91.991,313.9,1,1,2015-05-06, 16:50,T,41,5.0       ,300.6,11.4
16.992,-91.677,323.9,1.1,1,2015-05-06, 16:50,T,77,5.0       ,303.8,16.7
16.922,-91.232,329.4,1.1,1.1,2015-05-06, 16:50,T,82,5.0       ,301.6,30.6
16.92,-91.222,325.1,1.1,1.1,2015-05-06, 16:50,T,78,5.0       ,300.5,23.5
16.781,-90.355,331.4,1.2,1.1,2015-05-06, 16:50,T,84,5.0       ,305.5,27.1
16.771,-90.357,321.7,1.2,1.1,2015-05-06, 16:50,T,49,5.0       ,305.5,9.8
16.662,-89.701,323.7,1.4,1.2,2015-05-06, 16:50,T,77,5.0       ,304.1,22.6
17.121,-92.696,318.6,1,1,2015-05-06, 16:50,T,45,5.0       ,305,8.1
17.105,-92.593,325.1,1,1,2015-05-06, 16:50,T,71,5.0       ,306.6,12.4
17.027,-92.082,321.4,1,1,2015-05-06, 16:50,T,31,5.0       ,301.3,16.1
16.561,-89.227,315.8,1.5,1.2,2015-05-06, 16:50,T,64,5.0       ,300.7,15.4
17.122,-92.769,328.2,1,1,2015-05-06, 16:50,T,81,5.0       ,305.9,21
16.997,-91.944,316.8,1,1,2015-05-06, 16:50,T,64,5.0       ,302.3,11.8
17.049,-92.348,339.3,1,1,2015-05-06, 16:50,T,89,5.0       ,306.9,39.9
17.048,-92.339,324.9,1,1,2015-05-06, 16:50,T,78,5.0       ,304.4,18.2
16.985,-91.926,330.5,1.1,1,2015-05-06, 16:50,T,82,5.0       ,304.4,28.9
16.984,-91.916,320.5,1.1,1,2015-05-06, 16:50,T,38,5.0       ,304.2,13.4
16.937,-91.611,318,1.1,1,2015-05-06, 16:50,T,51,5.0       ,301.9,11
16.935,-91.602,319.5,1.1,1,2015-05-06, 16:50,T,58,5.0       ,301.8,13.8
16.849,-91.046,337.2,1.1,1.1,2015-05-06, 16:50,T,88,5.0       ,300.7,47.6
16.847,-91.036,327.5,1.1,1.1,2015-05-06, 16:50,T,81,5.0       ,301.8,29.2
16.829,-90.919,322.3,1.2,1.1,2015-05-06, 16:50,T,63,5.0       ,302.6,16.2
16.737,-90.345,320.7,1.2,1.1,2015-05-06, 16:50,T,52,5.0       ,305.2,9.4
