latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-16.379,137.49,325,2.1,1.4,2015-04-26, 01:35,T,78,5.0       ,307.4,37.9
-14.879,126.973,320,1.6,1.2,2015-04-26, 01:35,T,72,5.0       ,297.1,27.8
-16.394,137.507,320.9,2.1,1.4,2015-04-26, 01:35,T,56,5.0       ,306.4,24.3
-15.191,128.841,320.7,1.2,1.1,2015-04-26, 01:35,T,16,5.0       ,307,10.5
-15.193,128.852,327.7,1.2,1.1,2015-04-26, 01:35,T,76,5.0       ,307,23.9
-14.908,127.013,320.4,1.6,1.2,2015-04-26, 01:35,T,32,5.0       ,295.1,24
-16.394,137.5,322.2,2.1,1.4,2015-04-26, 01:35,T,19,5.0       ,306.9,27.1
-14.911,127.02,318.7,1.6,1.2,2015-04-26, 01:35,T,70,5.0       ,296.2,22.9
-14.913,127.035,314,1.6,1.2,2015-04-26, 01:35,T,44,5.0       ,296.7,12.3
-15.521,130.805,319.3,1,1,2015-04-26, 01:35,T,45,5.0       ,303.4,8.8
-14.945,127.16,325.2,1.5,1.2,2015-04-26, 01:35,T,78,5.0       ,303.4,29.9
-15.225,128.851,320.1,1.2,1.1,2015-04-26, 01:35,T,61,5.0       ,306.4,11.6
-15.593,131.222,320.2,1,1,2015-04-26, 01:35,T,72,5.0       ,305.3,10.4
-15.594,131.232,320.9,1,1,2015-04-26, 01:35,T,73,5.0       ,306.2,11.5
-15.033,127.616,320.4,1.4,1.2,2015-04-26, 01:35,T,73,5.0       ,304.4,17.3
-14.866,126.489,323.8,1.7,1.3,2015-04-26, 01:35,T,72,5.0       ,280.8,47.1
-14.966,127.084,317.6,1.5,1.2,2015-04-26, 01:35,T,41,5.0       ,301.2,15.4
-16.313,136.302,325.5,1.7,1.3,2015-04-26, 01:35,T,58,5.0       ,306.8,28.4
-16.25,135.708,319.2,1.5,1.2,2015-04-26, 01:35,T,36,5.0       ,306.8,11.5
-16.261,135.706,340.6,1.5,1.2,2015-04-26, 01:35,T,90,5.0       ,309.4,71
-16.263,135.721,322.2,1.5,1.2,2015-04-26, 01:35,T,75,5.0       ,306.8,18.7
-16.357,136.281,325.1,1.7,1.3,2015-04-26, 01:35,T,30,5.0       ,310.4,22.7
-16.357,136.291,330,1.7,1.3,2015-04-26, 01:35,T,67,5.0       ,308.5,41.4
-15.01,126.997,320.1,1.6,1.2,2015-04-26, 01:35,T,37,5.0       ,297.1,25.6
-16.299,135.725,318.5,1.5,1.2,2015-04-26, 01:35,T,62,5.0       ,306.3,12.1
-16.368,136.289,326.9,1.7,1.3,2015-04-26, 01:35,T,69,5.0       ,306.7,36.1
-15.104,127.489,327,1.4,1.2,2015-04-26, 01:35,T,80,5.0       ,303.6,33.4
-16.31,135.723,328.1,1.5,1.2,2015-04-26, 01:35,T,81,5.0       ,307,35.5
-16.312,135.737,322,1.5,1.2,2015-04-26, 01:35,T,75,5.0       ,307.6,20.5
-16.166,134.439,320.2,1.3,1.1,2015-04-26, 01:35,T,53,5.0       ,308.5,11
-15.049,126.96,318.1,1.6,1.2,2015-04-26, 01:35,T,54,5.0       ,291.9,22.6
-15.594,130.372,325.3,1,1,2015-04-26, 01:35,T,67,5.0       ,308.2,15.3
-15.079,127.073,320.6,1.5,1.2,2015-04-26, 01:35,T,70,5.0       ,298.3,22.3
-15.604,130.38,322.1,1,1,2015-04-26, 01:35,T,59,5.0       ,308,11
-15.606,130.39,319.7,1,1,2015-04-26, 01:35,T,32,5.0       ,307.1,8.1
-15.636,130.589,331.9,1,1,2015-04-26, 01:35,T,84,5.0       ,307.6,25
-15.716,131.121,328.2,1,1,2015-04-26, 01:35,T,81,5.0       ,307.1,21.5
-15.726,131.129,330.9,1,1,2015-04-26, 01:35,T,83,5.0       ,305.8,23.5
-15.08,126.94,316.7,1.6,1.2,2015-04-26, 01:35,T,42,5.0       ,285.9,25.3
-15.099,127.055,334.1,1.5,1.2,2015-04-26, 01:35,T,83,5.0       ,300.3,55.4
-15.153,127.385,327.8,1.5,1.2,2015-04-26, 01:35,T,81,5.0       ,304.5,33.4
-15.655,130.595,321.3,1,1,2015-04-26, 01:35,T,24,5.0       ,307.3,9.5
-15.657,130.605,324.8,1,1,2015-04-26, 01:35,T,63,5.0       ,306.1,15.2
-15.383,128.812,318.5,1.2,1.1,2015-04-26, 01:35,T,41,5.0       ,306.7,10.1
-16.585,137.582,315.1,2.1,1.4,2015-04-26, 01:35,T,41,5.0       ,303.1,19.6
-15.1,127.048,324.2,1.5,1.2,2015-04-26, 01:35,T,43,5.0       ,298.1,31.1
-15.102,127.062,330,1.5,1.2,2015-04-26, 01:35,T,83,5.0       ,300.3,44.1
-15.156,127.378,317.6,1.5,1.2,2015-04-26, 01:35,T,68,5.0       ,303.5,12.2
-15.158,127.391,324.9,1.5,1.2,2015-04-26, 01:35,T,78,5.0       ,305.3,26.8
-16.206,134.356,325.9,1.2,1.1,2015-04-26, 01:35,T,72,5.0       ,308,20.8
-16.207,134.367,321.4,1.2,1.1,2015-04-26, 01:35,T,33,5.0       ,306.5,14
-15.173,127.416,321.9,1.4,1.2,2015-04-26, 01:35,T,75,5.0       ,305.4,19.5
44.297,131.527,357.9,4.5,2,2015-04-26, 01:15,T,99,5.0       ,293.6,747.7
44.249,133.217,312.6,3.6,1.8,2015-04-26, 01:15,T,55,5.0       ,291.7,71
44.247,133.263,331.1,3.6,1.8,2015-04-26, 01:15,T,84,5.0       ,292.3,220.1
44.144,133.206,317.8,3.6,1.8,2015-04-26, 01:15,T,68,5.0       ,292.6,101.8
44.175,131.41,367.5,4.6,2,2015-04-26, 01:15,T,100,5.0       ,299.1,1014.8
44.174,131.465,318.3,4.6,2,2015-04-26, 01:15,T,68,5.0       ,296.6,115.5
44.122,132.278,313.3,4.1,1.9,2015-04-26, 01:15,T,57,5.0       ,292.5,99.2
44.177,131.399,365.7,4.6,2,2015-04-26, 01:15,T,100,5.0       ,299.2,963.1
44.175,131.455,326.6,4.6,2,2015-04-26, 01:15,T,80,5.0       ,297.1,211
44.159,131.401,316.9,4.6,2,2015-04-26, 01:15,T,67,5.0       ,298.2,109.9
44.105,131.398,322.5,4.6,2,2015-04-26, 01:15,T,75,5.0       ,300,159.7
44.086,132.216,310.2,4.1,1.9,2015-04-26, 01:15,T,32,5.0       ,289.2,75.1
44.106,131.391,322.6,4.6,2,2015-04-26, 01:15,T,75,5.0       ,299.8,155.6
44.083,132.21,310.2,4.1,1.9,2015-04-26, 01:15,T,32,5.0       ,288.8,77.6
43.978,132.312,310.8,4.1,1.9,2015-04-26, 01:15,T,40,5.0       ,294.3,58.7
43.961,132.313,311.5,4.1,1.9,2015-04-26, 01:15,T,48,5.0       ,295.3,62.9
43.974,132.304,311.8,4.1,1.9,2015-04-26, 01:15,T,51,5.0       ,294.4,67.1
40.533,141.503,331.5,1.2,1.1,2015-04-26, 01:20,T,73,5.0       ,292.4,39.5
39.211,140.006,318.2,1.3,1.1,2015-04-26, 01:20,T,69,5.0       ,294.2,27.6
39.21,140.02,352.6,1.3,1.1,2015-04-26, 01:20,T,96,5.0       ,299.7,114.6
39.208,140.035,329.4,1.3,1.1,2015-04-26, 01:20,T,82,5.0       ,294.3,49.2
39.199,140.019,340,1.3,1.1,2015-04-26, 01:20,T,90,5.0       ,297.6,76
39.198,140.034,327.1,1.3,1.1,2015-04-26, 01:20,T,80,5.0       ,293.5,45.2
37.264,140.415,310.6,1.2,1.1,2015-04-26, 01:20,T,36,5.0       ,296.5,9
35.929,140.682,318.6,1.1,1.1,2015-04-26, 01:20,T,0,5.0       ,300.6,13.7
35.522,140.27,314.8,1.2,1.1,2015-04-26, 01:20,T,50,5.0       ,302.2,13.5
-12.839,132.845,328.5,1,1,2015-04-26, 01:30,T,81,5.0       ,300.7,24.6
-12.848,132.843,316.7,1,1,2015-04-26, 01:30,T,57,5.0       ,300,9.4
-12.918,132.565,315.6,1,1,2015-04-26, 01:30,T,62,5.0       ,302.4,8.1
-12.925,132.546,315.1,1,1,2015-04-26, 01:30,T,56,5.0       ,301.5,8.6
-12.891,131.692,316.3,1,1,2015-04-26, 01:30,T,65,5.0       ,304,7.3
-12.892,131.701,320.4,1,1,2015-04-26, 01:30,T,73,5.0       ,303.6,12.4
-12.898,131.738,323.5,1,1,2015-04-26, 01:30,T,64,5.0       ,303.5,15
-12.899,131.747,323.4,1,1,2015-04-26, 01:30,T,60,5.0       ,305.5,14
-12.901,131.7,325.6,1,1,2015-04-26, 01:30,T,79,5.0       ,303.7,17.9
-13.024,132.158,318.7,1,1,2015-04-26, 01:30,T,62,5.0       ,301.4,11.1
-13.026,132.168,321.1,1,1,2015-04-26, 01:30,T,71,5.0       ,300.9,14.2
-13.027,132.111,314.5,1,1,2015-04-26, 01:30,T,61,5.0       ,301.3,7.8
-13.032,132.148,347,1,1,2015-04-26, 01:30,T,94,5.0       ,299.7,55.1
-13.033,132.157,346.3,1,1,2015-04-26, 01:30,T,93,5.0       ,302.3,53.6
-13.11,132.619,321.9,1,1,2015-04-26, 01:30,T,32,5.0       ,303,13.3
-13.121,132.627,329.3,1,1,2015-04-26, 01:30,T,77,5.0       ,303,22.4
-13.13,132.625,323.7,1,1,2015-04-26, 01:30,T,50,5.0       ,303.9,14
-13.131,132.635,327.4,1,1,2015-04-26, 01:30,T,77,5.0       ,302.2,19
-13.177,132.637,322.6,1,1,2015-04-26, 01:30,T,61,5.0       ,302.1,13.6
-13.089,131.113,317.2,1,1,2015-04-26, 01:30,T,32,5.0       ,300.9,9.2
-13.091,131.123,319.3,1,1,2015-04-26, 01:30,T,50,5.0       ,301.8,11.3
-13.148,131.503,322.7,1,1,2015-04-26, 01:30,T,76,5.0       ,305,12.8
-13.098,131.112,317,1,1,2015-04-26, 01:30,T,45,5.0       ,300.6,8.8
-13.1,131.121,322.8,1,1,2015-04-26, 01:30,T,76,5.0       ,301.1,15.5
-13.157,131.501,317.8,1,1,2015-04-26, 01:30,T,44,5.0       ,304.5,7.2
-13.159,131.51,319.5,1,1,2015-04-26, 01:30,T,47,5.0       ,305.6,8.8
-13.374,132.852,332.2,1,1,2015-04-26, 01:30,T,83,5.0       ,300.2,29.4
-13.384,132.86,329.2,1,1,2015-04-26, 01:30,T,59,5.0       ,302.3,23.3
-13.413,132.866,323.1,1,1,2015-04-26, 01:30,T,44,5.0       ,301.1,15.9
-13.234,131.398,332.3,1,1,2015-04-26, 01:30,T,85,5.0       ,303.6,25.8
-13.235,131.407,335,1,1,2015-04-26, 01:30,T,87,5.0       ,303.7,30.1
-13.369,131.87,328.9,1,1,2015-04-26, 01:30,T,70,5.0       ,306.8,20.2
-13.378,131.868,324.7,1,1,2015-04-26, 01:30,T,73,5.0       ,307.7,15.1
-13.59,133.078,318,1,1,2015-04-26, 01:30,T,59,5.0       ,303.1,10.1
-13.633,133.179,321.7,1,1,2015-04-26, 01:30,T,74,5.0       ,302.9,14.6
-13.624,133.054,321.1,1,1,2015-04-26, 01:30,T,74,5.0       ,301.9,14.3
-13.398,130.961,316.8,1,1,2015-04-26, 01:30,T,47,5.0       ,301.4,8.2
-13.536,131.569,322.9,1,1,2015-04-26, 01:30,T,76,5.0       ,296.8,17.9
-13.756,133.012,320.2,1,1,2015-04-26, 01:30,T,72,5.0       ,303,13.9
-13.53,131.287,315.2,1,1,2015-04-26, 01:30,T,63,5.0       ,302,8.4
-13.598,131.616,326.2,1,1,2015-04-26, 01:30,T,79,5.0       ,296.2,22.9
-13.599,131.625,316.2,1,1,2015-04-26, 01:30,T,54,5.0       ,294.9,10
-13.564,131.266,328.4,1,1,2015-04-26, 01:30,T,81,5.0       ,301.1,24.1
-13.634,131.67,321.5,1,1,2015-04-26, 01:30,T,56,5.0       ,297.3,13.7
-13.64,131.65,322.4,1,1,2015-04-26, 01:30,T,57,5.0       ,299.9,12.5
-28.816,148.991,319.3,1.3,1.1,2015-04-26, 00:00,T,71,5.0       ,292.7,27.9
-9.8,-36.042,347.7,1.8,1.3,2015-04-26, 00:35,T,100,5.0       ,294.3,158.1
-9.788,-36.043,373.7,1.8,1.3,2015-04-26, 00:35,T,100,5.0       ,294.4,329.2
-9.79,-36.06,307.6,1.8,1.3,2015-04-26, 00:35,T,55,5.0       ,292.9,21.2
-9.791,-36.032,353.6,1.8,1.3,2015-04-26, 00:35,T,100,5.0       ,294,189.1
-9.793,-36.048,372,1.8,1.3,2015-04-26, 00:35,T,100,5.0       ,295,315.1
-9.246,-35.907,305.2,1.7,1.3,2015-04-26, 00:35,T,22,5.0       ,293.3,17.3
48.163,30.623,308,1,1,2015-04-26, 00:05,A,58,5.0       ,277.6,21.3
-4.405,16.592,307.7,1,1,2015-04-26, 00:20,A,56,5.0       ,281.4,14.9
30.536,26.086,305.9,1,1,2015-04-26, 00:10,A,39,5.0       ,284.5,14.8
28.915,19.784,313.5,1.7,1.3,2015-04-26, 00:10,A,82,5.0       ,292.5,37.6
28.907,19.776,318.1,1.7,1.3,2015-04-26, 00:10,A,95,5.0       ,292.2,48.1
27.989,22.329,308.3,1.2,1.1,2015-04-26, 00:10,A,60,5.0       ,288.6,19.3
27.651,22.488,309.2,1.1,1.1,2015-04-26, 00:10,A,65,5.0       ,288.6,19
12.902,26.609,307.2,1.7,1.3,2015-04-26, 00:15,A,52,5.0       ,291.4,27.3
12.459,22.899,310.6,1.1,1,2015-04-26, 00:15,A,72,5.0       ,288.9,14.7
12.457,22.908,316.4,1.1,1,2015-04-26, 00:15,A,91,5.0       ,289,21.2
11.408,27.13,306.5,2,1.4,2015-04-26, 00:15,A,45,5.0       ,292.7,28.4
11.404,27.124,306.3,2,1.4,2015-04-26, 00:15,A,41,5.0       ,292.7,26.8
10.094,19.309,309.2,1.1,1,2015-04-26, 00:15,A,55,5.0       ,288.1,12.3
10.085,19.308,340.2,1.1,1,2015-04-26, 00:15,A,100,5.0       ,290.4,59.3
10.083,19.318,311.4,1.1,1,2015-04-26, 00:15,A,64,5.0       ,287,16.1
10.077,19.297,315.8,1.1,1,2015-04-26, 00:15,A,76,5.0       ,286.2,20.4
10.076,19.306,319.9,1.1,1,2015-04-26, 00:15,A,99,5.0       ,286.5,26
-23.312,-52.802,308.5,1,1,2015-04-26, 02:10,T,61,5.0       ,290.4,13.7
-23.888,-59.971,305.3,2.5,1.5,2015-04-26, 02:10,T,27,5.0       ,289.1,42.8
-21.719,-48.557,310.5,1.4,1.2,2015-04-26, 02:10,T,71,5.0       ,288.3,28.7
-21.464,-49.725,309.4,1.2,1.1,2015-04-26, 02:10,T,66,5.0       ,290.8,17.5
-21.246,-49.032,310.1,1.4,1.2,2015-04-26, 02:10,T,69,5.0       ,289.7,24.3
-21.878,-57.858,307.8,1.6,1.3,2015-04-26, 02:10,T,57,5.0       ,290.3,25.5
-21.069,-54.524,305.1,1.1,1,2015-04-26, 02:10,T,15,5.0       ,290.1,10.8
-14.067,132.238,316.1,1,1,2015-04-26, 01:35,T,65,5.0       ,303.3,7.6
-14.033,131.819,320.7,1,1,2015-04-26, 01:35,T,64,5.0       ,301.2,12.6
-13.824,130.249,322.2,1.1,1,2015-04-26, 01:35,T,40,5.0       ,302.5,15.2
-13.942,130.963,331.2,1,1,2015-04-26, 01:35,T,84,5.0       ,302,28.6
-13.944,130.973,332.1,1,1,2015-04-26, 01:35,T,83,5.0       ,303.5,28.7
-14.066,131.795,327.4,1,1,2015-04-26, 01:35,T,63,5.0       ,302.3,18.9
-13.954,130.98,322.5,1,1,2015-04-26, 01:35,T,67,5.0       ,303.6,14.3
-13.955,130.99,322.2,1,1,2015-04-26, 01:35,T,43,5.0       ,304.3,12.3
-14.064,131.72,335.2,1,1,2015-04-26, 01:35,T,87,5.0       ,302,32.7
-14.075,131.794,321.1,1,1,2015-04-26, 01:35,T,23,5.0       ,303.1,10
-14.084,131.793,321.8,1,1,2015-04-26, 01:35,T,42,5.0       ,303.1,10
-14.083,131.721,317.8,1,1,2015-04-26, 01:35,T,61,5.0       ,300,11.4
-14.146,132.088,317.7,1,1,2015-04-26, 01:35,T,67,5.0       ,304,8.6
-13.995,131.006,324.6,1,1,2015-04-26, 01:35,T,63,5.0       ,300.9,16.6
-13.996,131.016,324.6,1,1,2015-04-26, 01:35,T,62,5.0       ,301.2,16.4
-14.004,131.072,328.8,1,1,2015-04-26, 01:35,T,68,5.0       ,305.1,20.7
-14.116,131.754,323.4,1,1,2015-04-26, 01:35,T,52,5.0       ,301.3,15.4
-14.117,131.763,319.6,1,1,2015-04-26, 01:35,T,27,5.0       ,302.1,10.7
-14.587,134.972,315.2,1.3,1.1,2015-04-26, 01:35,T,63,5.0       ,299.6,10.5
-14.589,134.984,322.1,1.3,1.1,2015-04-26, 01:35,T,75,5.0       ,300,22.2
-14.043,131.085,324.6,1,1,2015-04-26, 01:35,T,38,5.0       ,303.2,14.8
-14.238,132.086,316.5,1,1,2015-04-26, 01:35,T,61,5.0       ,302.9,7
-14.099,130.176,317.2,1.1,1,2015-04-26, 01:35,T,46,5.0       ,302.4,9.7
-14.222,130.625,320.1,1,1,2015-04-26, 01:35,T,50,5.0       ,302.5,12.7
-14.228,130.604,335.8,1,1,2015-04-26, 01:35,T,87,5.0       ,301.6,37
-14.236,130.652,322,1,1,2015-04-26, 01:35,T,63,5.0       ,301.8,14.9
-14.237,130.661,322.8,1,1,2015-04-26, 01:35,T,70,5.0       ,301.6,16.3
-14.274,130.542,319.3,1,1,2015-04-26, 01:35,T,41,5.0       ,303.2,11.3
-14.255,130.299,339,1.1,1,2015-04-26, 01:35,T,89,5.0       ,300.4,45.7
49.042,125.854,320.2,1.1,1,2015-04-26, 02:55,T,72,5.0       ,297.5,20.2
49.027,125.941,323.8,1.1,1,2015-04-26, 02:55,T,77,5.0       ,298.9,23.3
49.098,125.476,318,1.1,1,2015-04-26, 02:55,T,69,5.0       ,298.4,14.9
49.251,124.505,316.5,1,1,2015-04-26, 02:55,T,66,5.0       ,301,8.8
49.126,125.27,328.7,1.1,1,2015-04-26, 02:55,T,82,5.0       ,301.5,27.4
49.09,125.482,312,1.1,1,2015-04-26, 02:55,T,52,5.0       ,297.2,9.5
49.294,124.173,323.2,1,1,2015-04-26, 02:55,T,76,5.0       ,298.7,17.6
49.233,124.556,315.2,1,1,2015-04-26, 02:55,T,63,5.0       ,302.1,8
49.107,125.323,314,1.1,1,2015-04-26, 02:55,T,58,5.0       ,297.9,9.1
49.105,125.337,334.8,1.1,1,2015-04-26, 02:55,T,86,5.0       ,298.9,39.8
48.945,126.266,311.3,1.1,1.1,2015-04-26, 02:55,T,26,5.0       ,295.8,7.9
39.273,127.236,312.9,2,1.4,2015-04-26, 02:55,T,56,5.0       ,298.5,21.9
40.171,122.597,326.2,1.1,1.1,2015-04-26, 02:55,T,79,5.0       ,305.2,20.3
39.271,127.227,311,2,1.4,2015-04-26, 02:55,T,40,5.0       ,298.7,16.3
39.16,127.261,327,2,1.4,2015-04-26, 02:55,T,80,5.0       ,296.6,74.5
39.302,126.547,324.8,1.8,1.3,2015-04-26, 02:55,T,78,5.0       ,295.8,59.5
39.149,127.255,320.3,2,1.4,2015-04-26, 02:55,T,72,5.0       ,296.3,53
39.158,127.254,338.7,2,1.4,2015-04-26, 02:55,T,89,5.0       ,297.2,130
39.296,126.54,342.4,1.8,1.3,2015-04-26, 02:55,T,91,5.0       ,297.5,126.7
39.292,126.56,315.4,1.8,1.3,2015-04-26, 02:55,T,64,5.0       ,296.8,30.7
40.748,117.62,323.8,1.1,1,2015-04-26, 02:55,T,77,5.0       ,312.3,12.8
40.746,117.633,330.3,1.1,1,2015-04-26, 02:55,T,83,5.0       ,312,22.7
40.68,117.731,323.5,1.1,1,2015-04-26, 02:55,T,76,5.0       ,305.4,16.5
40.671,117.729,330.5,1.1,1,2015-04-26, 02:55,T,83,5.0       ,304.6,26.9
40.669,117.741,318.7,1.1,1,2015-04-26, 02:55,T,37,5.0       ,303.5,9.7
39.891,121.957,321,1.1,1,2015-04-26, 02:55,T,69,5.0       ,304.2,12.5
38.649,127.982,313.2,2.3,1.5,2015-04-26, 02:55,T,57,5.0       ,295.5,37.2
40.467,117.391,322.3,1.1,1,2015-04-26, 02:55,T,75,5.0       ,305.7,18.1
40.185,118.074,319.6,1,1,2015-04-26, 02:55,T,51,5.0       ,306.1,8.7
39.487,121.923,326.9,1.1,1,2015-04-26, 02:55,T,80,5.0       ,303.7,22.4
39.926,118.694,320.4,1,1,2015-04-26, 02:55,T,72,5.0       ,306,7.6
39.343,121.995,319.1,1.1,1,2015-04-26, 02:55,T,71,5.0       ,303.1,8.6
39.868,118.172,325.5,1,1,2015-04-26, 02:55,T,79,5.0       ,302.5,17.3
39.801,118.053,315,1,1,2015-04-26, 02:55,T,43,5.0       ,298.9,5.7
39.758,118.093,320,1,1,2015-04-26, 02:55,T,72,5.0       ,302.6,9.6
38.001,126.772,318,2,1.4,2015-04-26, 02:55,T,69,5.0       ,298.2,36.3
37.996,126.794,360.5,2,1.4,2015-04-26, 02:55,T,100,5.0       ,299.2,260.3
37.988,126.768,319.7,2,1.4,2015-04-26, 02:55,T,72,5.0       ,298.3,42.1
37.984,126.79,326.2,2,1.4,2015-04-26, 02:55,T,79,5.0       ,297,67.5
37.834,118.745,322.9,1,1,2015-04-26, 02:55,T,70,5.0       ,307,12.7
37.827,118.732,328.5,1,1,2015-04-26, 02:55,T,81,5.0       ,308.2,19
37.825,118.743,357.8,1,1,2015-04-26, 02:55,T,99,5.0       ,309.8,77.8
36.544,120.119,317.7,1,1,2015-04-26, 02:55,T,21,5.0       ,303.3,7
36.542,120.13,318,1,1,2015-04-26, 02:55,T,56,5.0       ,301.9,6.6
36.528,119.746,315.7,1,1,2015-04-26, 02:55,T,57,5.0       ,303.9,9
36.362,120.098,320.3,1,1,2015-04-26, 02:55,T,72,5.0       ,304.9,13.1
36.358,120.003,320.9,1,1,2015-04-26, 02:55,T,38,5.0       ,306.2,11.2
36.342,120.046,315.7,1,1,2015-04-26, 02:55,T,53,5.0       ,303.3,7.9
36.229,120.404,322.7,1.1,1,2015-04-26, 02:55,T,58,5.0       ,306.2,8.9
36.274,119.952,326.8,1,1,2015-04-26, 02:55,T,42,5.0       ,305.9,13.3
36.27,119.975,324.5,1,1,2015-04-26, 02:55,T,38,5.0       ,306,10
-15.448,131.156,321.3,3.5,1.8,2015-04-26, 04:20,A,74,5.0       ,305.6,71.6
-14.573,134.873,317.5,1.8,1.3,2015-04-26, 04:20,A,68,5.0       ,302.6,20.8
-14.573,134.673,335.7,1.8,1.3,2015-04-26, 04:20,A,87,5.0       ,305.2,75.1
-14.575,134.656,330.7,1.8,1.3,2015-04-26, 04:20,A,83,5.0       ,304,55
-14.557,134.602,332.3,1.8,1.3,2015-04-26, 04:20,A,85,5.0       ,303.7,63.4
-14.55,134.613,326.1,1.8,1.3,2015-04-26, 04:20,A,79,5.0       ,304.4,40.6
-14.552,134.596,338.3,1.8,1.3,2015-04-26, 04:20,A,89,5.0       ,304.1,87.7
-14.746,131.934,318,3,1.6,2015-04-26, 04:20,A,66,5.0       ,296,55.1
