latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-15.66,134.269,323.4,1,1,2015-04-30, 16:25,A,100,5.0       ,293,29.7
-15.658,134.26,320.5,1,1,2015-04-30, 16:25,A,100,5.0       ,290.1,26.8
-15.649,134.261,329.9,1,1,2015-04-30, 16:25,A,100,5.0       ,293.3,39.5
-15.648,134.252,313.4,1,1,2015-04-30, 16:25,A,82,5.0       ,289,19.5
-15.615,134.216,305.5,1,1,2015-04-30, 16:25,A,33,5.0       ,289.3,11.5
10.92,-68.792,314.8,4.4,1.9,2015-04-30, 15:50,T,56,5.0       ,296.2,61.7
11.12,-69.594,318.9,3.8,1.8,2015-04-30, 15:50,T,42,5.0       ,292.6,87.3
17.961,-76.979,341.5,1,1,2015-04-30, 15:50,T,91,5.0       ,294.4,43.8
17.962,-76.988,317.2,1,1,2015-04-30, 15:50,T,20,5.0       ,293.2,6.7
18.02,-76.643,313.5,1,1,2015-04-30, 15:50,T,57,5.0       ,297.5,7.8
18.857,-70.732,322.7,2.2,1.4,2015-04-30, 15:50,T,29,5.0       ,280.7,74
18.998,-71.221,320.1,2,1.4,2015-04-30, 15:50,T,67,5.0       ,299.3,43.1
19.125,-71.486,327.2,1.9,1.3,2015-04-30, 15:50,T,68,5.0       ,305.8,45.1
19.128,-71.501,339.4,1.9,1.3,2015-04-30, 15:50,T,89,5.0       ,308,91.3
19.137,-71.482,319.3,1.9,1.3,2015-04-30, 15:50,T,37,5.0       ,305.6,22.4
19.14,-71.498,321.7,1.9,1.3,2015-04-30, 15:50,T,53,5.0       ,306.9,25.1
19.308,-72.126,325.2,1.7,1.3,2015-04-30, 15:50,T,78,5.0       ,311.8,21.1
19.331,-72.187,324.8,1.7,1.3,2015-04-30, 15:50,T,72,5.0       ,313,19.3
19.207,-71.427,334.8,1.9,1.4,2015-04-30, 15:50,T,86,5.0       ,301.8,88.8
19.238,-71.596,324.3,1.9,1.3,2015-04-30, 15:50,T,60,5.0       ,311.6,22.5
19.259,-71.645,328.9,1.8,1.3,2015-04-30, 15:50,T,47,5.0       ,312.1,33.7
19.273,-71.66,346.1,1.8,1.3,2015-04-30, 15:50,T,93,5.0       ,311.9,112
19.276,-71.677,328.3,1.8,1.3,2015-04-30, 15:50,T,28,5.0       ,309,38.6
19.282,-71.642,341.6,1.8,1.3,2015-04-30, 15:50,T,90,5.0       ,309.4,88.2
19.28,-71.654,332.5,1.8,1.3,2015-04-30, 15:50,T,85,5.0       ,308.4,57.2
19.283,-71.671,327.3,1.8,1.3,2015-04-30, 15:50,T,44,5.0       ,307.8,38.1
19.289,-71.636,332.7,1.8,1.3,2015-04-30, 15:50,T,79,5.0       ,308.5,57.7
19.307,-71.736,321,1.8,1.3,2015-04-30, 15:50,T,32,5.0       ,308.5,18.2
